stop_id,stop_code,stop_lat,stop_lon,stop_name,stop_url,stop_desc
BRUCH_01,68A,48.570085063779395,7.7110545337200165,Bruche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BRUCH_02,68B,48.5702341490171,7.711271792650223,Bruche,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BRUNI_01,69C,48.58584750606166,7.761430442333221,Brant Université,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BRUNI_02,69A,48.5855911228818,7.761671841144562,Brant Université,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BRUNI_03,69B,48.58563459278587,7.7613164484500885,Brant Université,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BRUXE_01,70A,48.5841858715565,7.775149941444397,Bruxelles,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BRUXE_02,70B,48.584153933572274,7.775265276432037,Bruxelles,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BRXEL_01,70A,48.5841858715565,7.775149941444397,Bruxelles,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BRXEL_02,70B,48.584153933572274,7.775265276432037,Bruxelles,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BUGAT_01,71A,48.589410121792916,7.687845379114151,Bugatti,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BUGAT_02,71B,48.589503264502405,7.688592374324799,Bugatti,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BUSSI_01,72A,48.621292151381475,7.7978722751140594,Bussière,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
BUSSI_02,72B,48.62113701111906,7.7973975241184235,Bussière,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAHAU_01,74A,48.59613990587312,7.788214981555939,Carpe Haute,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAHAU_02,74B,48.59608136673692,7.788290083408356,Carpe Haute,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAILL_03,75B,48.52935414318684,7.732779085636139,Campus d'Illkirch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAILL_04,75C,48.529569957836266,7.732903808355331,Campus d'Illkirch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAILL_06,75A,48.529197832413765,7.732881009578705,Campus d'Illkirch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAILL_09,75A,48.52952111097968,7.733091562986374,Campus d'Illkirch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAILL_14,999,48.52952111097968,7.733091562986374,Campus d'Illkirch,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAITIR_1,999,48.52935414318684,7.732779085636139,Campus d'Illkirch Tiroir,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAMPI_01,36A,48.57330360988069,7.71833673119545,Camping,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAMPI_02,36B,48.57337149264195,7.719248682260513,Camping,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CANAL_01,76A,48.678464740760404,7.697227746248245,Canal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CANAL_02,76B,48.678461198720925,7.697078883647919,Canal,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAPIE_01,751A,48.576597371594445,7.7878448367118835,Capitainerie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAPIE_02,751B,48.57655921771684,7.787690609693527,Capitainerie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAPUC_01,79A,48.57803566304614,7.704870700836182,Capucins,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CAPUC_02,79B,48.57805873216225,7.705836296081543,Capucins,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CATHE_01,80A,48.59721222441197,7.704862654209137,Catherine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CATHE_02,80B,48.59668449398047,7.70597442984581,Catherine,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CERIS_01,81A,48.534764330057776,7.642883509397507,Cerisiers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CERIS_02,81B,48.534535216991515,7.642644792795181,Cerisiers,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CERVA_01,730A,48.593112,7.698508,Cervantès,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CERVA_02,730B,48.593286,7.69883,Cervantès,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CESPO_01,82A,48.491251559886926,7.683792561292648,Centre Sportif,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CESPO_02,82B,48.49129599967186,7.684157341718674,Centre Sportif,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CETRA_01,83A,48.53752692575405,7.72818848490715,Centre de Traumatologie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CETRA_02,83B,48.53751094202738,7.727968543767929,Centre de Traumatologie,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CHARM_01,85A,48.57986518871997,7.717294692993164,Charmille,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CHARM_02,85B,48.57973920022909,7.716862857341766,Charmille,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
CHATE_01,86A,48.52390163174135,7.7213649451732635,Chateaubriand,http://www.cts-strasbourg.eu/fr/se-deplacer/fiches-horaires/recherche-des-fiches-horaires/#,
